45,4,5,"About twenty minutes of walking later, you arrive at what appears to be Radtown. To tell the truth, it's hard to make out where you are because the shiny fog is so thick that you can barely make out the few ruined buildings of the old town. The Geiger-Müller counter of your Pip-boy goes crazy and you decide to take a first dose of Rad-X.

Soon after, you are suddenly approached by what appear to be zealots of the Atom cult.

""You have arrived on sacred ground, stranger,"" one of the two zealots announces.

""You are welcome as long as you respect the sanctity of this place and our traditions,"" continued the second Zealot. ""What brings you here?""

Since you are not very familiar with the practices of the Children of Atom either, apart from the fact that their members have the reputation of having a very singular resistance, or even immunity, to radiation, you quickly imagine a couple of pretexts for your visit.",4,6,7,,img:radtown.png,0,You claim to be studying the culture of the Church of the Children of Atom,You claim to have had a vision guiding you to this place,,100,,,3
46,4,6,"You explain to the Zealots that you have always had a fascination with the culture of the Children of Atom. You are interested in their beliefs and practices and explain that you believe they can bring salvation to this devastated world.

The Zealots look at you with approval and decide to accompany you to their leader.",4,8,,,img:radtown.png,0,Enter Radtown,,,100,,,
47,4,7,"You explain that in your dream you saw the image of a person walking in a thick, glowing fog inviting you to follow them. The ghostly figure would have given you the impression of being a light to follow in the night that is the Wasteland. So you think that Atom's cult would have the answers to your existential questions.

The two zealots look at you almost enviously at your story and decide to accompany you to their leader.",4,8,,,img:radtown.png,0,Enter Radtown,,,100,,,
48,4,8,"You are brought before Mother Aurora, the spiritual leader of the Children of Atom community in Radtown. She is a middle-aged woman who, despite apparent decades of radiation exposure, does not appear to have any radiation contamination.

She asks you why you have come and you repeat what you told the two zealots. With a wave of her hand, she sends them back to their post and addresses you solemnly. 

""If you seek to embrace the faith of Atom, you must demonstrate your commitment to it,"" she commands you. She goes on to explain that newcomers must pass a series of tests designed to test their budding faith before committing to the cult. She offers you to undergo these tests before letting you stay in their community. You will be accompanied by a zealot who will testify to your achievements.

Mother Aurora gives you your first test.",4,9,,,img:radtown.png,0,Finding relics and bringing them to the church,,,100,,8,
49,4,9,"From your knowledge of the practices of the Atom cult, they worship anything with a high source of radioactivity.

Accompanied by the zealot in charge of observing you, you return to the entrance of the village and look at the map on your Pip-boy. After a few minutes of searching, you note the presence of a military warehouse southwest of Radtown. In order to avoid wasting time, you ask the zealot if the location of this warehouse means anything to him. But he doesn't say a word... ""It's going to be a long ride,"" you say to yourself, seeing that your fellow traveller doesn't seem to be very talkative.

You set off towards this warehouse.",4,10,,,img:radtown.png,0,To the military warehouse,,,100,,,
50,4,10,"After scanning the area, you notice that the place seems deserted except for a pair of Radroaches. You manage to eliminate the two ugly insects without too much difficulty with the help of your gun.

You connect with your Pip-boy to the terminal that seems to control the warehouse door.

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- PINECREST MILITARY WAREHOUSE -

WARNING : Unauthorized access to this facility is strictly prohibited. All unauthorized individuals will be subject to immediate detention and potential prosecution under the laws of the US Government.

---

You briefly raise an eyebrow and access the terminal command line with your hacking skills.",4,11,,,img:military-warehouse.png,0,Unlock the door,,,100,,,5
51,4,11,"* CLONK *

The magnetic lock on the front door of the warehouse unlocks and you can now enter. The building is quite full and you quickly notice a terminal in an office near the entrance. Thinking that this would contain the inventory of the stock, you head for it.

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- PINECREST MILITARY WAREHOUSE -

WARNING: Unauthorized access to this facility is strictly prohibited. All unauthorized individuals will be subject to immediate detention and potential prosecution under the laws of the US Government.

Warehouse management system online.

---

""You don't say,"" you think with a disillusioned look.",4,12,13,15,img:military-warehouse-inside.png,0,1. Equipement,2. Restricted access,3. Log out,100,,,
52,4,12,"You select the Equipment section of the inventory.

---

- PINECREST MILITARY WAREHOUSE - 

Equipment Section
_________________


- M16A4 Rifle.............................450
- M9 Pistol.................................650
- M203 Grenade Launcher.....150
- M9A1 Bayonet.........................100
- M2 .50 Cal Machine Gun.......50
- M136 AT4....................................75
- Fusion Cores.............................15
- Mini Nuke....................................1

---

Quite a few crates seem to have been looted, you're certainly not the first one to come here despite the warehouse being locked. It probably locked itself again. Nevertheless, the Mini Nuke has caught your attention and you hope to find it.",4,13,15,,img:military-warehouse-inside.png,0,2. Restricted access,3. Log out,,100,,,
53,4,13,"What better way to arouse your curiosity than with a menu entry called ""Restricted Access""? You select it and hope to break the code.

---

- PINECREST MILITARY WAREHOUSE - 

RESTRICTED AREA
_______________

Access to this system is restricted to authorized personnel. Unauthorized access is strictly prohibited and will be prosecuted.

By accessing this system, you acknowledge that you are an authorized user and that any attempted or unauthorized access to this system may result in criminal and/or civil liability.

Please enter your authorization data to continue.

---

This terminal may contain secret military information, will you attempt to decrypt it?",4,14,15,,img:military-warehouse-inside.png,0,1. Enter access code,2. Log out,,100,,,
54,4,14,"You insert the connector of your Pip-boy and start hacking.

---

...
...
...

Access granted

---

After an interminable wait, a new page appears on the screen.

---

Inventory Management System
___________________________


By decision of the United States Government, Pinecrest Warehouse has been assigned as a secondary deported reserve for Vault 127 under the responsibility of the Radiant Terrace Base Chain of Command.

***********************
The Sanctuary project and all that surrounds it is classified at the highest level of defense secrecy by the United States Government and the Department of Defense. Unauthorised use will result in prosecution and imprisonment.
**********************

Inventory

- SNCTRN Hands.......................154
- SNCTRN Inhibitor Chip........348
- SNCTRN Heat laser................421
- SNCTRN Motherboard...........175

---

""Interesting"", you mutter to yourself. Finally this little sojourn to the Children of Atom is starting to pay off. As you look up from the terminal, your eyes suddenly meet those of the zealot accompanying you. Still silent, he nevertheless makes you understand that you should speed up.",4,15,,,img:military-warehouse-inside.png,0,1. Log out,,,100,,,
55,4,15,"You log out of the terminal and start to wander around the warehouse. Many of the crates are destroyed or appear to have been looted and you are beginning to worry about returning empty-handed.

You look at the contents of some of the crates and take the opportunity to discreetly take some ammunition. You avoid the weapons as you are unsure of your companion's reaction at the time.

As you walk back and forth through the aisles, your Pip-boy's Geiger-Müller counter suddenly goes crazy. It seems to detect a source of radioactivity and you start to follow the trail. It stops in front of a gutted crate and you fear you have had a disillusionment. However, you notice another crate in good condition behind it which seems to have been missed by your predecessors. You ask the zealot for a little help, and to your surprise, he assists you, removing the debris blocking access to your loot.

Opening the box, you find a Mini Nuke.

""Bingo!"" you exclaim. You proudly show the heavy and dangerous loot to your companion who seems to give an approving look. Clearly, you have completed your quest and can return to Mother Aurora.",4,16,,,img:military-warehouse-inside.png,0,"On the way to Radtown, again",,,100,,,
56,4,16,"Back in Radtown, you hurry to Mother Aurora accompanied by your chatty best friend of the moment. When you arrive at the community's spiritual leader, you humbly display your find.

""It is a relic of great value and will contribute to the sanctification of our village,"" she tells you in a tone as solemn as the last time. ""Now that you have proven your willingness to join our community, you will have to show us your commitment.

You feel a slight chill at the thought of what test awaits you.

""You have two options,"" she continued, ""you can go to the reliquary and deposit this artefact and pray to the Atom to bless our community. ""Or,"" she continued after a pause that seemed to last an eternity, ""you can purify yourself in the sacred waters of Atom. She pointed to the site, which is actually a water retention basin connected to the nuclear plant. Even though the plant had withstood the war, it was still damaged and the presence of the cult of Atom was a much better indicator of radioactive leaks than any other instrument.",4,17,18,,img:radtown.png,0,Depositing the relic,Purify yourself in the pool,,100,,,
57,4,17,"Accompanied by Brother Malachi, a young member of the Cult but already well damaged by radiations, you head towards the church, preciously and respectfully holding the Mini nuke in your hands.

Once inside the building, you are dispossessed of your property for a moment by Sister Mayline, who adorns you with braided cables and a metal plate on which the symbol ""radioactive"" is engraved.

She returns your relic to you and tells you where you can put it. You solemnly place the object in the requested location and improvise a prayer for Atom.

""I humbly present myself before the Glow of Atom and offer you this sacred relic. May its power fulfill Atom's will and free us from our bodies to enter his sacred Glow.""

You feel a little strange by this impromptu account, but Sister Mayline's smiling gaze seems to reassure you of your choice of words. You leave the place and return to Mother Aurora.",4,19,,,img:children-of-atom-church.png,0,Pilgrimage,,,100,,9,14
58,4,18,"Accompanied by Brother Malachi, a young member of the Cult but already well damaged by radiation, you head towards the retention basin into which the radioactive water produced by the power station upstream is poured.

After a few minutes of walking, you arrive at the expected place. As you suspected that you were going to get a good dose of radiation, you took another dose of Rad-X.

Brother Malachi then confirms your suspicions.

""To imbue your body with the brilliance of Atom, you will have to swim in this sacred pool. He then invites you to undress and enter the water.

After a moment's hesitation, you remove your clothes and prepare to dive, in yours birthday suit, into the radioactive water. It's hard to know if this is really reassuring, but the water is not as cold as you thought it would be. You do a breaststroke to the end of the pool and then return to your starting point. As you get out of the water, Brother Malachi starts to dry you off and looks at your body carefully.

He stands up to you and gives you a big smile that says ""welcome home"". You get dressed and go back to Aurora.",4,19,,,img:nuclear-plant.png,0,Pilgrimage,,,100,,9,
59,4,19,"""Welcome to our community,"" Mother Aurora addresses you warmly. You answer her with a shy smile.

""You have one last thing to do to be considered a full member,"" she continued. ""You will have to go and get Atom's blessing from our most sacred land,"" she said, turning to the nuclear power plant.

""There you will find Atom's Glow and splendour that will guide you on your quest,"" she concluded.

You humbly accept the final challenge.

You set off with Brother Malachi to the plant formerly known as the Poseidon Energy Facility NR-04.",4,20,,,img:radtown.png,0,Go to the Poseidon Energy Facility NR-04,,,100,,,
60,4,20,"The closer you get to the location, the more the pointer on your Pip-boy goes crazy. You end up disabling the Geiger-Müller counter to avoid offending Brother Malachi. 

To your surprise, the gates to the power plant don't seem to be guarded despite the fact that you are in one of the cult's most sacred lands. ""The Zealots are on patrol,"" Brother Malachi points out as if he has read your mind.

You enter the main hall through the plant offices and Brother Malachi points out the floor plan of the facility. You note that the director's office is next door to where you are standing.

On the way here, an idea occurred to you. The military warehouse gave you a clue that Vault 127 existed and that it would obviously be in the area. What if this plant is connected to it?

You want to explore the facility, but you can't take Brother Malachi with you because that would raise suspicion. You have two options... Knock him out and lock him up somewhere, or kill him to prevent him from raising the alarm.",4,21,29,,img:nuclear-plant.png,0,Knock him out,Kill him,,100,,,4
61,4,21,"Without warning, you wait until Brother Malachi's back is turned before hitting him on the head. The young man collapses to the ground, his weak constitution and radioactively weakened body enough to immobilise him.

You take him with you into the director's office and tie him up in case he wakes up before you finish.",4,22,,,img:nuclear-plant.png,0,Search the director's office,,,100,,,
62,4,22,"You turn on the terminal on the desk and start exploring its contents.

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

---",4,23,24,25,img:nuclear-plant.png,0,1. Display status,2. Staff schedule,3. Restricted access,100,,,
63,4,23,"You select the menu ""Central unit status"".

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

System status
_______________


- Operating time: 208 years, 3 months, 15 days, 8 hours, 23 minutes, 45 seconds
- Autonomous control system: ONLINE
- Current production: 3.3GW


---

""Wow,"" you say with a surprised look. Maybe the metrics are wrong, but it's still impressive.",4,24,25,,img:nuclear-plant.png,0,2. Staff schedule,3. Restricted access,,100,,,
64,4,24,"You select the menu ""Staff schedule"".

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

Employee schedule, week of 2077-10-20

Team 1: 2077-10-20 - 2077-10-22

Operator: John Smith
Assistant Operator: Sarah Lee
Maintenance Technician: David Chen

Team 2: 2077-10-24 - 2077-10-26

Operator: Samantha Taylor
Assistant Operator: Michael Johnson
Maintenance Technician: Jose Rodriguez

Team 3: 2077-10-27 - 2077-10-29

Operator: Karen Lee
Assistant Operator: Patrick Davis
Maintenance Technician: James Wong

Note: All employees must report to the security checkpoint 15 minutes prior to the scheduled start time of their shift. Any deviation from the scheduled time must be approved by the Plant Manager. Thank you for your cooperation.

---

""Meh,"" you mutter in an uninterested tone.",4,25,,,img:nuclear-plant.png,0,3. Restricted area,,,100,,,
65,4,25,"You select the ""Restricted access"" menu

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

Access to this system is restricted to authorized personnel. Unauthorized access is strictly prohibited and will be prosecuted.

By accessing this system, you acknowledge that you are an authorized user and that any attempted or unauthorized access to this system may result in criminal and/or civil prosecution.

Please enter your authorization data to continue.

---

""Music to my ears"", you think. You plug in your Pip-boy to try to break the code.",4,26,,,img:nuclear-plant.png,0,Start hacking,,,100,,,
66,4,26,"...
...

...

The wait still seems interminable, but the protection gives way and the terminal changes page. An email catches your attention.

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

From: Poseidon Energy Management Board

To: Taylor Grandson, Manager Poseidon Energy Facility NR-04

Date: 2025-06-24

Manager of the NR-04 facility,

The Government has ordered the requisition of the NR-04 facility to carry out exceptional work to connect to a Vault which is highly confidential in nature.

The official communication from the group is the modernisation of the network served by the NR-04 plant. You have been assigned a Board-appointed officer on the subject who will arrive on the 23rd at your premises. A temporary office will be opened to synchronise our work with the Government agents in charge of the project. The location will be communicated to you shortly.

Any disclosure of information that could reveal the true nature of the work could jeopardise the future of the Group.

We rely on your full cooperation and discretion in the completion of this plan.

Sincerely,


---

""Interesting,"" you mutter, not without some excitement in your voice. As you suspected, this plant does have a connection to Vault 127.

You look through some other documents and find what you think is the address of the temporary office, a building, apparently, located in the town of Briardwood and more exactly in a neighbourhood called ...",4,27,,,img:nuclear-plant.png,0,Midwich Valley ?!,,,100,,,
67,4,27,"You could not have expected for more interesting clues than what you found. You have no more business here and you form your escape plan.

First, wake up Brother Malachi. This brave young man has done nothing wrong to you and the thought of doing it to him is somewhat sickening, but the mission was still your priority. You remove his restraints and move his body back into the room where you knocked him out. 

""Hey, are you okay?"" you ask him with a worried look on your face as he starts to wake up.

""What happened?"", Brother Malachi replies while feeling his skull hurt.

You manage to come up with a very convincing lie, taking advantage of the young man's frail and radiation-weakened apperance, that he suddenly passed out and hit a desk. You help him back to Mother Aurora.",4,28,,,img:nuclear-plant.png,0,Next,,,100,,,
68,4,28,"Back in front of Mother Aurora, Brother Malachi having witnessed as little as he could of the completion of the pilgrimage, you tell the spiritual leader that you have had an epiphany that prompts you to continue your quest.

She urges you to continue your journey, which you decide to do.",4,37,,,img:radtown.png,0,Plan your next move,,,100,,,
69,4,29,"It is not without a certain amount of bitterness that you decide to get rid of Brother Malachi. You have nothing against him, but your mission comes first and you cannot risk compromising a possible discovery.

As the young man's back is turned, you grab hold of him and choke him, making sure he doesn't make a sound. You feel him begin to let go and his fragile constitution, riddled with radioactivity, quickly overcomes him.

""Sorry,"" you say in the corner of his ear before letting his inert body fall heavily to the ground.

You take the body with you to the director's office to avoid it being discovered during your search.",4,30,,,img:nuclear-plant.png,0,Search in the director's office,,,100,,,
70,4,30,"You turn on the terminal on the desk and start exploring its contents.

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

---",4,31,32,33,img:nuclear-plant.png,0,1. Display status,2. Staff schedule,3. Restricted access,100,,,
71,4,31,"You select the menu ""Central unit status"".

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

System status
_______________


- Operating time: 208 years, 3 months, 15 days, 8 hours, 23 minutes, 45 seconds
- Autonomous control system: ONLINE
- Current production: 3.3GW


---

""Wow,"" you say with a surprised look. Maybe the metrics are wrong, but it's still impressive.",4,32,33,,img:nuclear-plant.png,0,2. Staff schedule,3. Restricted access,,100,,,
72,4,32,"You select the menu ""Staff schedule"".

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

Employee schedule, week of 2077-10-20

Team 1: 2077-10-20 - 2077-10-22

Operator: John Smith
Assistant Operator: Sarah Lee
Maintenance Technician: David Chen

Team 2: 2077-10-24 - 2077-10-26

Operator: Samantha Taylor
Assistant Operator: Michael Johnson
Maintenance Technician: Jose Rodriguez

Team 3: 2077-10-27 - 2077-10-29

Operator: Karen Lee
Assistant Operator: Patrick Davis
Maintenance Technician: James Wong

Note: All employees must report to the security checkpoint 15 minutes prior to the scheduled start time of their shift. Any deviation from the scheduled time must be approved by the Plant Manager. Thank you for your cooperation.

---

""Meh,"" you mutter in an uninterested tone.",4,33,,,img:nuclear-plant.png,0,3. Restricted access,,,100,,,
73,4,33,"You select the ""Restricted access"" menu

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

Access to this system is restricted to authorized personnel. Unauthorized access is strictly prohibited and will be prosecuted.

By accessing this system, you acknowledge that you are an authorized user and that any attempted or unauthorized access to this system may result in criminal and/or civil prosecution.

Please enter your authorization data to continue.

---

""Music to my ears"", you think. You plug in your Pip-boy to try to break the code.",4,34,,,img:nuclear-plant.png,0,Start hacking,,,100,,,
74,4,34,"...
...

...

The wait still seems interminable, but the protection gives way and the terminal changes page. An email catches your attention.

---

ROBCO INDUSTRIES UNIFIED OPERATING SYSTEM
COPYRIGHT 2075-2077 ROBCO INDUSTRIES
- POSEIDON ENERGY FACILITY NR-04 -

From: Poseidon Energy Management Board

To: Taylor Grandson, Manager Poseidon Energy Facility NR-04

Date: 2025-06-24

Manager of the NR-04 facility,

The Government has ordered the requisition of the NR-04 facility to carry out exceptional work to connect to a Vault which is highly confidential in nature.

The official communication from the group is the modernisation of the network served by the NR-04 plant. You have been assigned a Board-appointed officer on the subject who will arrive on the 23rd at your premises. A temporary office will be opened to synchronise our work with the Government agents in charge of the project. The location will be communicated to you shortly.

Any disclosure of information that could reveal the true nature of the work could jeopardise the future of the Group.

We rely on your full cooperation and discretion in the completion of this plan.

Sincerely,


---

""Interesting,"" you mutter, not without some excitement in your voice. As you suspected, this plant does have a connection to Vault 127.

You look through some other documents and find what you think is the address of the temporary office, a building, apparently, located in the town of Briardwood and more exactly in a neighbourhood called ...",4,35,,,img:nuclear-plant.png,0,Midwich Valley ?!,,,100,,,
75,4,35,"You couldn't have hoped for a better clue, and you also have a direction to go in. Now the question is: how do you get out of here without starting a war?

You look at Brother Malachi's corpse and regret killing him, but your fears of compromising the mission have taken over. The young man was of a weak constitution and his body was already badly damaged by radiation. He didn't seem to have that famous immunity that most cult members have.

You decide to try a way out in your favour by taking the body with you and bringing it back to Mother Aurora.",4,36,,,img:nuclear-plant.png,0,Take the corpse and go back,,,100,,,
76,4,36,"Back in front of Mother Aurora, you manage to invent the circumstances of Brother Malachi's death. He suddenly collapsed and hit a desk in the power station while he was with you. You did not manage to save him.

You seem to notice a certain distrust in Mother Aurora's eyes, but she replies that Brother Malachi has joined Atom's Glow thanks to the blessing of radiation.

You continue your story by saying that you were able to see the Glow during your pilgrimage and that you were shown a new path. 

You leave Radtown in peace, but not sure if Mother Aurora actually believed your story.",4,37,,,img:radtown.png,0,Plan your next move,,,100,,,
77,4,37,"After a few hours of walking, and another dose of Rad-X, you feel the fatigue coming on. And the daemon in your Pip-boy must have felt it too, because the notification light started to blink once more.

You stop in a clearing that is rather protected from prying eyes and start the holotape. This tape is very annoying because after several tries, you cannot remove it. It's as if the Brotherhood of Steel have managed to lock your Pip-boy in place to keep you on a leash and ensure that you complete your mission.

The terminal displays a text entry to fill in the progress in the log. You take the opportunity to review what you have learned.

The Vault 127 does exist, that's the first thing, since the Brotherhood itself was not sure about it because of the erased archives. It would be actually located in this area because the Poseidon Energy Plant NR-04 seems to have been used for its power supply, probably while the Vault was under construction and not yet autonomous. The military warehouse contained parts of a category of robots you may not be familiar with, prefixed SNCTRN. As you recall the attack on the raider camp, you realise that they were like nothing you had ever seen before. Finally, Vault 127 is said to be part of a project called ""Sanctuary"" whose purpose you have no idea.

The next clue would be in Midwich Valley, part of an old town destroyed during the war, where temporary offices had been set up to oversee the construction of Vault 127.

You record your findings in the holotape and stop for the night before heading back to Midwich Valley.",5,1,,,img:radtown.png,0,To Midwich Valley,,,100,,,
78,4,38,"Junktown Prime. Situated quite a way south west of Rusty Springs, it is the second largest population concentration in this part of the Wasteland. Although it is now arguably the largest if the latest news from Midwich Valley is anything to go by.

To say that it is the place where the worst of the region comes together would be an understatement, as this town is a den of raiders, mutants, ghouls, rapists and other fanatics of all kinds.

In the ancient traditions of Yin and Yang, Midwich Valley and Junktown Prime would be the two sides: a relatively positive side (because Midwich Valley was not a haven of peace either), and another side that concentrates the worst. On the one hand, people who were trying to survive and rebuild, on the other hand, people who have lost all attachment to civilisation and whose only reason for being is to plunder and survive until they die. This usually happens to them after a few months spent there. It is also a place of debauchery where several factions indulge in sordid delusions.

Is there a better place to go in the Wasteland? Absolutely.

Is there a better place to glean information about secret, shady things? Unfortunately, the options aren't that plentiful.

If your map is to be believed, it's at least a day's walk. You hope to come across a merchant or a few abandoned warehouses where you can store some weapons and ammunition.",4,39,,,img:desolated-hills.png,0,Taking the road,,,100,,,
79,4,39,"You've been walking for hours and despite a few breaks along the way, punctuated by a few attacks from Raiders or Mole rats which you got rid of without too much difficulty, you feel it's time to find a place to rest.

It's early afternoon and you finally arrive at a Red Rocket station that looks surprisingly abandoned. This is the first real place where you can stop and take a breather. And maybe stock up on some supplies.

You enter the station's shop and meet what you assume to be the former owner, some dried up human remains. You rummage around and eventually find some useful items such as a bottle of purified water and some ammunition.

On the wall next to the counter is a map of the area. You take the opportunity to look at it in order to find out more precisely where you are, as your Pip-boy has no precise data on the area. A little further, a few kilometers away, is Sunset Mesa, a kind of activity park near a lake.

You take advantage of the quietness of the place to rest a little, then you take your road again.",4,40,,,img:red-rocket-gas-station.png,0,Leaving the station,,,100,,,16
80,4,40,"It's getting dark and you think it's time to find a safe place to sleep. You have followed the main road and apart from a merchant caravan, you have surprisingly not come across any hostile groups.

You arrived at the location indicated on the map of the Red Rocket station, Sunset Mesa. From a distance, it looks like an old country club that is now in a sorry state. However, there appear to be some buildings that are still fit to house you. But maybe they are already occupied by raiders or any other faction whose intentions you don't know.",4,41,48,,img:desolated-road.png,0,Spend the night at Sunset Mesa,Continue on the road in search of a less exposed location,,100,,,7
81,4,41,"You walk through the gates of Sunset Mesa and head for what you think is the lobby. Cautious, alert, you watch for any movement that might indicate a presence on the premises.

As you enter the lobby, you notice that the place appears to have been recently looted. The destroyed bottles on the floor and the spilled liquids everywhere are recent, with the smell of wine lingering in the air. All this would seem to be from the previous day at the latest. You manage to make as little noise as possible to avoid being startled by any occupants.

As you walk through the back of the reception, you see the golf course behind and hear laughter. It's confirmed, you are not alone.

Glancing out the window, you see two raiders around a campfire celebrating the success of their looting.",4,42,47,,img:sunset-mesa.png,0,Attack them,Ignore them,,100,,,
82,4,42,"You take out your pistol and activate the V.A.S.T. of your Pip-boy. The targeting assistance offered by this device has always been a great help to your survival in the Wasteland. You aim for the head of one of the two raiders and pull the trigger.

You hit the bull's eye and kill one of the two raiders instantly. The second raider gets up and starts running around in panic. He looks left and right, then notices you behind the French window where you are standing. He then starts charging at you with a blade.",4,43,44,,img:sunset-mesa-ruined-hall.png,0,Parry the attack,Dodge the attack,,100,,,
83,4,43,"You drop your pistol and pull out the crowbar and manage to parry the blade blow, which pushes your opponent back. Furious, he tries the same crazy charge again but you have time to point the crowbar in front of you, impaling the raider.

He collapses to the ground and you quickly finish him off.",4,45,,,img:sunset-mesa-ruined-hall.png,0,Search the bodies,,,100,,,
84,4,44,"You get up quickly and manage to dodge his attack. Disoriented, he stumbles to the windowsill and tries to get up. You take this opportunity to finish him off with your pistol.",4,45,,,img:sunset-mesa-ruined-hall.png,0,Search the bodies,,,100,,,
85,4,45,"As usual, you search the bodies of the raiders you are dealing with, picking up some ammunition and dropping the useless clothes they were wearing. An object in the pocket of the second raider catches your attention. It is a map drawn on a piece of cloth that seems to indicate the location of some loot they have hidden.

You compare the crude drawing with your Pip-boy's map, hoping to find a match.

Apparently their hideout is in a room a little further away. You decide to go there, preparing yourself for the idea of facing other raiders.
",4,49,,,img:sunset-mesa-ruined-hall.png,0,Go to the location of the hideout,,,100,,,
86,4,47,"You don't particularly want to waste your time fighting a pair of raiders. However, as you turn away from them, you suddenly hear them talking about the hideout where they put the ""army stuff"". Your instinct is to stay and listen for a while.

Pre-war military artefacts still have some value and sometimes there are nuggets to be found. 

If you believe what you hear from them, they have stashed the loot from their recent raids in a room a hundred meters past Sunset Mesa. They're talking about weapons, ammunition, military equipment, but also ""bullshit"" tapes. If there are any military-issue Holotapes in their loot, it might be worth a look.",4,49,,,img:sunset-mesa-ruined-hall.png,0,Go to the location of the hideout,,,100,,,
87,4,48,"Sunset Mesa looks like a nice spot, but it's also very open and probably a raider's paradise. Although you've had a long day of walking, you prefer to continue on, hoping to find a slightly less exposed hiding place.

You pass on your way and ignore Sunset Mesa.

A few meters further on, you see a group of two raiders in the park and this reinforces your decision. You didn't really feel like facing them.

A hundred meters later, a curious shelter seems to catch your attention. It is an old building, probably for storing maintenance equipment, which must be attached to Sunset Mesa. But what intrigues you most is that there is a raider, alone, in front of it who seems to be standing guard. 

This is a typical case of a raider's loot stash. Although caution is the order of the day, you get the feeling that there might be some interesting stuff in there.",4,49,,,img:sunset-mesa.png,0,Go to the location of the hideout,,,100,,,
88,4,49,"You approach the place discreetly and start to observe the surroundings carefully. No doubt the guard is alone and seems even less involved in his duty. He barely looks around and seems more focused on his feet than anything else. No doubt again, if the raiders have chosen a guard for their hideout, they don't seem to have taken the sharpest knife in the drawer.

You should be able to get rid of them easily.",4,50,51,,img:sunset-mesa-storage-house.png,0,Knock him out and search the hideout,Kill him and search the hideout,,100,,,12
89,4,50,"You don't particularly want to shoot him unless he puts up some resistance. You go around the house and manage to discreetly make your way behind him. Once there, you hit him hard on the head. He falls to the ground unconscious.

After tying him up, you find the key to the padlock in one of his pockets.",4,53,,,img:sunset-mesa-storage-house.png,0,Search the raiders' hideout,,,100,,,
90,4,51,"Although you don't particularly want to shoot him, there is still a risk that he will raise the alarm if things go wrong. So you go around the house and manage to discreetly make your way behind him. Once there, you grab him from behind and manage to break his neck without too much difficulty. The raider falls inert to the ground.

You find the key to the padlock in one of his pockets.",4,53,,,img:sunset-mesa-storage-house.png,0,Search the raiders' hideout,,,100,,,
91,4,53,"You feel like a kid on Christmas morning, if that phrase means anything to you. The raiders have been hard at work and you see a fine collection of all kinds of items. 

Military weapons, ammunition, equipment, various spare parts, electronic equipment that could be used, scientific or technical books from before the war, these are some of the treasures that would allow you to get back on your feet in Junktown Prime. If there is one place where you could take advantage of all this, it is there. You also find a few other useful weapons, including grenades.

In another crate, you notice Holotapes. Most of the items you find are stamped with either the army or pre-war government logo. You think that it might be a luck break to find some interesting files for your research. Or maybe it's just a big waste of time.

One tape in particular catches your eye. The label is damaged, but you can make out enough characters that would form ""Project"" and ""127"" on it. Could the raiders have found something that could help you in your quest? It seems too good to be true.",4,54,,,img:sunset-mesa-storage-house.png,0,Leave the place and go back on the road,,,100,,,
